neighborhood,reviews,ratings,price,name,id,image,theme
Nairobi,4,4.0,40,Tastefully furnished 3-bedroom,1003,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Nairobi,0,4.0,27,"Guest wing, Runda near Karura Forest.",1004,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Nairobi,0,5.0,27,Guest House Runda,1005,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Kiambu,0,5.0,13,THINGIRA RIDGE HEIGHTS TIGONI,1006,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Town
Kiambu,0,4.0,22,Two Bedroom Fully Furnished,1007,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Town
Nairobi,0,4.0,35,Family friendly home / Short & Long term visitors,1008,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Nairobi,8,4.5,40,"2 bedroom apartment clean, secure near the airport",1009,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,0,4.0,35,Two bedrooms two double bed each bathroom,1010,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Nairobi,0,3.0,19,ONE Bedroom + private garden,1011,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Kiambu,0,3.0,22,Tranquility of a village in a city,1012,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Town
Nairobi,0,3.0,35,cozy guest house in new kitisuru,1013,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Kiambu,2,4.0,40,"Geosophy's Holiday Home. Cosy,Serene,Farm Cottage",1014,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Town
Nairobi,0,4.0,30,Pleasant house in garden setting,1015,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Nairobi,2,4.0,30,Modern apartment,1016,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Nairobi,0,4.0,40,"Maisonette Hera-Quiet, cozy home near JKIA airport",1017,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Nairobi,0,4.0,31,"Homehouse at Valley Arcade, Lavington",1018,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Nairobi,0,4.0,25,Awesome Gateway along Mombasa road,1019,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Nairobi,20,4.5,40,Charming Bed Sitter Apartment,1020,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Nairobi,0,4.0,15,bobbys,1021,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Nairobi,0,5.0,40,Affordable cozy two bedroom apartment,1022,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Nairobi,0,5.0,30,B&W Cosy one bedroom apartment,1023,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Nairobi,0,5.0,25,Kims parlour,1024,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Nairobi,1,5.0,26,"Sojourners Loft, next JKIA",1025,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Nairobi,7,4.5,40,Rosslyn Studios- 10 Minutes from the UN,1026,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Nairobi,7,4.0,29,EMS South Cosy 2Bedroom with parking,1027,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Kiambu,0,5.0,35,Entire Apartment with serenic view,1028,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Town
Nairobi,7,5.0,31,Cozy Apartment Next Park,1029,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,1,3.0,30,Private studio in kilimani,1030,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Nairobi,5,4.0,30,Airport Neighbour 3beds Apartment,1031,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Nairobi,0,3.0,33,Modish 1BD apartment next TRM.,1032,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Nairobi,1,3.5,22,One bedroom apartment in westlands,1033,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Kiambu,0,3.5,18,1 Bedroom Fully Furnished,1034,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Town
Nairobi,1,4.5,26,Comfy Penthouse with WiFi,1035,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Nairobi,21,4.5,40,Cosy 2bedroom furnished westlands Apartment,1036,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Nairobi,1,2.5,16,Studio flat,1037,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Nairobi,6,4.5,30,"SPACIOUS 3BD,2BR APT, AMAZING VIEW.",1038,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Nairobi,1,3.5,36,Diamonds Apartment,1039,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Nairobi,3,4.5,40,Kileleshwa home away from home,1040,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Nairobi,32,4.5,40,"2 bedroom apartment, sleeps 4",1041,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Kiambu,0,4.0,32,Fully Furnished Modern Apartment,1042,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Town
Kiambu,0,4.0,18,One Bedroom Fully Furnished,1043,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Town
Kajiado,0,4.0,40,Deluxe apartment in Karen little paradise,1044,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Countryside
Nairobi,0,5.0,30,Beautiful Nairobi apartment,1045,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Kiambu,0,3.0,25,Beautiful One Bedroom Fully Furnished,1046,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Town
Nairobi,0,3.0,25,Private cosy 2 bedroom bungalow,1047,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,14,4.5,25,"Beautiful, safe homely apartment",1048,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Nairobi,0,5.0,30,One bedroom fully furnished Westlands aprtment,1049,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Kiambu,0,5.0,30,An Awesome Two Bedrooms Fully Furnished,1050,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Town
Kiambu,1,5.0,25,BEAUTIFUL COUNTRY HOME,1051,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Town
Nairobi,2,5.0,28,Apartment 6 - DAC Building,1052,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Kajiado,0,5.0,10,"PEC Nature Camp, Ngong Hills",1053,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Countryside
Nairobi,16,5.0,35,2 bd 2.5 bath apt in ctrl Lavington,1054,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Nairobi,0,4.0,33,A practical charming 2BDR nest,1055,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Nairobi,4,4.0,35,KANDIZ STUDIO APARTMENT,1056,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Kisumu,0,3.0,25,"Mesh's Apartment, a home away from Home!",1057,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Lakeside
Nakuru,9,4.5,15,Mama Muigai Crater Point,1058,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Kisumu,4,3.5,10,The joy place-The family place(Titus Evans Okello),1059,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Lakeside
Trans Nzoia,8,4.5,30,Completely furnished clean house.,1060,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Small Town
Kisii,0,5.0,20,Kisii Highlands Comfy,1061,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Town
Keiyo-Marakwet,0,5.0,30,"Rustic homestay, simple but comfy",1062,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Countryside
Nakuru,0,5.0,22,Blue Hills Apartments.,1063,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Kisumu,2,5.0,31,The van Woudenberg Garden,1064,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Lakeside
Siaya,0,5.0,29,Country house getaway,1065,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Lakeside
Kisumu,1,5.0,30,Kolkol Appartment in Kisumu,1066,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Lakeside
Kisumu,0,5.0,25,Menara Weekend Retreat,1067,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Lakeside
Nakuru,0,5.0,17,LAKE NAKURU VIEW,1068,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Uasin Gishu,0,4.0,25,Golan one bed roomed vacation rentals,1069,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Small Town
Nyandarua,26,4.5,30,THATCHED COTTAGE IN GILGIL KENYA,1070,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Green Cities
Kisumu,0,4.0,18,OVAA KISUMU COVE; Luxury & Privacy,1071,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Lakeside
Uasin Gishu,0,4.0,31,EVERGREEN PREMIER HOMESTAY ELDORET,1072,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Small Town
Kisumu,4,4.5,20,Elegant Elgon Penthouse,1073,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Lakeside
Trans Nzoia,1,5.0,30,home away from home,1074,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Small Town
Kisumu,4,5.0,30,"Ose Cottages, homely comfort",1075,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Lakeside
Nyeri,0,4.0,40,"Rafiki Homestay, Naro-moru",1076,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Green Cities
Nyeri,0,3.0,40,Kahiga Homestay,1077,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Green Cities
Nyeri,1,3.0,40,Home away from Home,1078,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Green Cities
Nyeri,7,5.0,15,"Vemidas House, Nyeri-Karatina Road",1079,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Green Cities
Nyeri,0,4.0,20,TONG'U HILLS FARMSTAY,1080,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Green Cities
Embu,1,5.0,35,Experience Serenity Comfort.,1081,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Countryside
Nyeri,0,5.0,36,"Cosy Country Getaway,Mountain Views",1082,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Green Cities
Kwale,0,5.0,27,Judy's Paradise,1083,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Nairobi,0,4.0,35,Cosy 1 bedroom cottage with a garden,1084,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Kajiado,0,5.0,21,Oseki Holiday home,1085,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Countryside
Kilifi,0,4.0,29,"Woburn Residence Club, Malindi/Kenya",1086,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Sandy Beaches
Nakuru,0,4.0,12,A comfortable 2 bedroom house,1087,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,0,4.0,32,Cosy one bedroom,1088,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Nairobi,8,4.5,16,One bedroom cottage in Karen,1089,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Kisumu,6,3.5,15,Bikeventures House Kisumu,1090,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Lakeside
Nairobi,3,4.5,35,Executive 3 bed roomed mansion,1091,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Kilifi,3,4.5,38,Malindi beach 2bedroom apartment,1092,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Sandy Beaches
Homa Bay,6,4.0,35,Lolwe Cottage,1093,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Lakeside
Nairobi,4,5.0,40,Homely Villa in Karen (Lower Wing),1094,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Nakuru,7,4.5,30,guesthousejane Naivasha B&B,1095,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Kilifi,9,4.5,40,Edenhouse Residence Malindi,1096,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Sandy Beaches
Mombasa,10,4.5,35,Studio with private terrace,1097,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Kisumu,6,4.5,35,kisumu terrace apartments,1098,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Lakeside
Lamu,20,5.0,33,Island 2 bedroom sea-view apartment,1099,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
Kwale,4,5.0,40,Kivulini Cottage,1100,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Sandy Beaches
Nairobi,4,4.5,30,Getaway- Home away from home!,1101,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Nairobi,13,4.5,20,Nairobi Homes 1(FREE airport pick up),1102,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Lamu,29,4.5,37,"Seafront Guesthouse, Miji Room",1103,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Nairobi,11,4.5,12,Spacious studio with WiFi,1104,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Nairobi,10,4.5,36,"Serene studio in Milimani, close CBD,Westlands",1105,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Kajiado,4,5.0,38,Roundhouse in Karen little paradise,1106,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Countryside
Kajiado,3,4.5,27,"Apartment in Ngong Hills, Nairobi",1107,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Countryside
Mombasa,10,4.5,19,Lyson Self-catering Apartment,1108,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Sandy Beaches
Kisumu,3,4.5,21,Ruby court Apartment,1109,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Lakeside
Nairobi,26,5.0,37,Home In a Serene Environment,1110,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Kwale,13,5.0,33,"Frangipani Cottages ""Hibiscus I""",1111,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Sandy Beaches
Machakos,4,5.0,25,"OVAA ATHI; Cozy, Luxury & Privacy",1112,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Small Town
Nairobi,3,5.0,40,Irene's cosy Apartment,1113,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Nairobi,3,4.5,25,Private studio apartment,1114,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Machakos,9,4.5,30,Safe & Comfy 3Bedroom Apartment near Airport & SGR,1115,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Small Town
Nairobi,16,5.0,32,"Serene, Safe & Peaceful Guest House",1116,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Nairobi,31,4.0,32,Cosy Serene Secure Apartment,1117,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Nairobi,53,5.0,20,"Affordable, Cozy, Furnished, Studio",1118,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Kwale,16,4.5,27,"Frangipani Cottages ""Hibiscus II""",1119,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
Kwale,9,5.0,29,"Frangipani Cottages ""Mnazi I""",1120,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Sandy Beaches
Nairobi,18,5.0,30,"Cozy, fun-friendly, private apartment",1121,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Keiyo-Marakwet,6,5.0,23,Quiet place with Rift Valley view,1122,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Countryside
Nairobi,4,4.5,15,Karibu comfortable studio with wifi,1123,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Nyandarua,14,4.5,35,COTTAGE MALEWA RIVER GILGIL KENYA,1124,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Green Cities
Nairobi,11,5.0,29,"1 Bedroom apartment on Ojijo Road, Nairobi",1125,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Nakuru,3,3.5,10,"NCPA Guest House Nakuru, inside Centre of Hope",1126,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Nakuru,3,4.0,30,GRACIOUS COURT LANET NAKURU,1127,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,17,4.5,23,Private Studio in westlands,1128,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Nairobi,5,5.0,15,"Elegant Family Home, 15 minutes from the Airport.",1129,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,5,5.0,19,Intimate & Accessible Apartment Near Town/CBD,1130,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Kakamega,6,5.0,28,Lamanis Haven Kakamega,1131,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Town
Nairobi,14,5.0,28,Valley Arcade Rooftop Apartment,1132,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Nairobi,32,4.5,29,Awesome 2 Bedroom In SouthB Nairobi,1133,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Nairobi,5,4.0,20,Cosy Studio Apartment two in Downtown Nairobi,1134,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Nairobi,13,5.0,19,"NEW!! Jahazi Studio Cottage - SERENE,COZY & SAFE",1135,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Nairobi,6,5.0,35,Calynan appartment,1136,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Nairobi,3,5.0,35,Charming Wooden Cottage,1137,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Kakamega,17,5.0,28,Lamanis Haven Kakamega,1138,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Town
Kilifi,3,5.0,25,Girasoli resort appartments swimming pool,1139,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
