room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
15908788,1461,45600295,Entire home/apt,,Kenya,,Mombasa,1,0,10,5,,100,,Halgan Villas H4,15:55.2,-4.036451,39.711389,0101000020E6100000F8DD74CB0EDB434040A03369532510C0
11663923,1461,61913605,Entire home/apt,,Kenya,,Murang'a,1,0,4,2,,100,,2 Bed roomed Self Catering Bungalow Central Kenya,15:55.2,-0.614429,36.838663,0101000020E6100000C0AE264F596B4240F5D8960167A9E3BF
17081655,1461,114620059,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,85,,Beautiful independent guestroom with own kitchen.,15:55.2,-1.368315,36.732811,0101000020E6100000149337C0CC5D42401405FA449EE4F5BF
15794199,1461,9052605,Entire home/apt,,Kenya,,Kwale,0,0,8,4,,93,,Frangipani's Private Paradise,15:55.2,-4.302462,39.578257,0101000020E61000006FD74B5304CA43408A213999B83511C0
19578997,1461,137426501,Entire home/apt,,Kenya,,Kilifi,0,0,5,2,,100,,Mwembe Resort,15:55.2,-3.230466,40.101001,0101000020E610000080EECB99ED0C444030B8E68EFED709C0
13875350,1461,82079173,Entire home/apt,,Kenya,,Nairobi,0,0,4,3,,100,,Experience Nairobi from here!,15:55.2,-1.287638,36.791743,0101000020E610000020EBA9D557654240BB63B14D2A9AF4BF
12395637,1461,190827,Entire home/apt,,Kenya,,Kisumu,0,0,2,0,,100,,Perch House,15:55.2,-0.20569,35.014976,0101000020E6100000C91CCBBBEA8141406B9F8EC70C54CABF
10584136,1461,48694331,Entire home/apt,,Kenya,,Kilifi,1,0,6,3,,90,,A wonderful Home In Kilifi Kenya,15:55.2,-3.624887,39.847052,0101000020E610000075012F336CEC43407E9065C1C4FF0CC0
14207801,1461,35493852,Entire home/apt,,Kenya,,Nakuru,0,0,2,1,,100,,Punda Milias Nakuru Camp - Buffalo Cottage,15:55.2,-0.360653,36.174614,0101000020E61000003DB665C0591642400E130D52F014D7BF
11285515,1461,58960603,Entire home/apt,,Kenya,,Kisumu,0,0,6,3,,100,,Rustic bungalow on serene farm land,15:55.2,-0.070477,34.818073,0101000020E6100000CC5EB69DB6684140E7C41EDAC70AB2BF
14288577,1461,48141740,Entire home/apt,,Kenya,,Nairobi,6,4,3,3,,100,,"Exclusive , modern apartment tastefully furnished",15:55.2,-1.232007,36.876081,0101000020E6100000D0D2156C23704240D316D7F84CB6F3BF
16120463,1461,105125677,Entire home/apt,,Kenya,,Kisumu,0,0,4,3,,100,,Kobo Villa 1936 Maseno Kenya,15:55.2,-0.051347,34.62702,0101000020E61000000EF8FC30425041401BD47E6B274AAABF
5435281,1461,28196721,Entire home/apt,,Kenya,,Nairobi,1,0,2,1,,100,,Mae Day Guest House 1,15:55.2,-1.221368,36.819335,0101000020E6100000EDBB22F8DF6842404818062CB98AF3BF
18036957,1461,122541840,Entire home/apt,,Kenya,,Kwale,0,0,6,3,,89,,Villakwetu Cottages,15:55.2,-4.280753,39.589125,0101000020E6100000C520B07268CB4340FB03E5B67D1F11C0
14593915,1461,25160907,Entire home/apt,,Kenya,,Nairobi,4,5,4,2,,89,,"Secure & spacious Apt., Washer/Dryer, Maid",15:55.2,-1.287452,36.794252,0101000020E61000002C64AE0CAA65424078B7B2446799F4BF
16472223,1461,108105719,Entire home/apt,,Kenya,,Kiambu,0,0,4,3,,90,,Cozy 3bd guest house,15:53.8,-1.188337,36.847444,0101000020E61000008198840B796C42402D077AA86D03F3BF
11401,1461,42310,Entire home/apt,,Kenya,,Kajiado,11,4.5,6,4,,100,,Silole Cottage,15:53.8,-1.385439,36.816082,0101000020E6100000596DFE5F75684240A9A5B915C22AF6BF
7933469,1461,41833817,Entire home/apt,,Kenya,,Kilifi,5,4.5,7,4,,94,,Scandinavian Villa,15:53.8,-3.939564,39.750017,0101000020E6100000D6389B8E00E04340D6FD63213A840FC0
1621396,1461,8624214,Entire home/apt,,Kenya,,Kilifi,6,5,5,3,,82,,Beatiful Home in Watamu ,15:53.8,-3.314601,40.075519,0101000020E6100000029D499BAA094440A94F72874D840AC0
18658650,1461,30754238,Entire home/apt,,Kenya,,Nairobi,0,0,7,4,,100,,4BR apartment Lavington/Valley Arcade (en suite),15:53.8,-1.290489,36.764235,0101000020E6100000B2BAD573D26142405C902DCBD7A5F4BF
18881567,1461,3498375,Entire home/apt,,Kenya,,Nairobi,0,0,8,3,,85,,Executive Apartment Riara Road Area,15:53.8,-1.299089,36.771104,0101000020E61000004BE82E89B3624240567E198C11C9F4BF
4336990,1461,22518066,Entire home/apt,,Kenya,,Nairobi,9,4.5,4,2,,100,,2 Bedrms furnished apmt(Yaya Brooks),15:53.7,-1.295597,36.784481,0101000020E6100000ACAA97DF696442403DBB7CEBC3BAF4BF
12395577,1461,190827,Entire home/apt,,Kenya,,Kisumu,1,0,2,0,,100,,Pumba House,15:53.7,-0.185294,35.0106,0101000020E610000036AB3E575B814140259012BBB6B7C7BF
4687125,1461,24233278,Entire home/apt,,Kenya,,Kilifi,1,0,4,2,,93,,Kenya in libertà - casa vacanza,15:53.7,-3.338095,40.026806,0101000020E610000015AB06616E0344406A87BF266BB40AC0
16249079,1461,46603270,Entire home/apt,,Kenya,,Nairobi,0,0,10,5,,85,,Serene Town House near TRM,15:53.7,-1.21122,36.888736,0101000020E61000009163EB19C27142408C2D04392861F3BF
13310621,1461,65259949,Entire home/apt,,Kenya,,Nairobi,2,0,3,2,,85,,"Karen ""Scandinavian Style"" Log Home",15:51.7,-1.340881,36.706585,0101000020E61000000D6C9560715A4240923EADA23F74F5BF
15800989,1461,84242015,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,90,,CORNER CRIB,15:51.7,-1.29688,36.776201,0101000020E6100000AE0FEB8D5A63424039622D3E05C0F4BF
12395504,1461,190827,Entire home/apt,,Kenya,,Kisumu,1,0,2,0,,100,,Ostrich House,15:51.7,-0.20295,35.014053,0101000020E610000091B41B7DCC814140D1915CFE43FAC9BF
13392603,1461,76164129,Entire home/apt,,Kenya,,Nairobi,2,0,2,1,,88,,Brookview Apartments - 1 Bedroom - Kilimani,15:51.7,-1.289575,36.780079,0101000020E6100000F0A5F0A0D9634240C3D32B6519A2F4BF
6430457,1461,33562365,Entire home/apt,,Kenya,,Kwale,21,4.5,4,2,,99,,"Amani Luxury Apartments,Diani Beach",15:51.7,-4.338982,39.559489,0101000020E610000062BCE6559DC743400EBBEF181E5B11C0
18968930,1461,132297363,Entire home/apt,,Kenya,,Kwale,0,0,8,3,,90,,Villa Holiday - Fantastic pool with house staff,15:51.7,-4.362761,39.555168,0101000020E610000093E4B9BE0FC74340990E9D9E777311C0
16625223,1461,108260674,Entire home/apt,,Kenya,,Nairobi,3,4.5,4,3,,100,,Cosy Bungalow Spring Valley,15:51.7,-1.251931,36.794205,0101000020E6100000EBA86A82A8654240C493DDCCE807F4BF
17288869,1461,61180390,Entire home/apt,,Kenya,,Nairobi,2,0,3,1,,100,,The Other Place,15:51.7,-1.309549,36.687655,0101000020E610000027F73B1405584240EE26F8A6E9F3F4BF
7108763,1461,36316229,Entire home/apt,,Kenya,,Kilifi,0,0,5,2,,90,,A beach house. White sandy beaches,15:51.7,-3.095812,40.157346,0101000020E61000000514EAE923144440CB83F41439C408C0
11266203,1461,58818197,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,85,,Beautiful secure guesthouse,15:51.7,-1.237446,36.851899,0101000020E6100000603FC4060B6D4240670E492D94CCF3BF
2122959,1461,3242090,Entire home/apt,,Kenya,,Nairobi,7,4.5,2,1,,98,,STANDARD ONE BEDROOM,15:51.7,-1.288787,36.794454,0101000020E610000094162EABB0654240C328081EDF9EF4BF
13331659,1461,75453171,Entire home/apt,,Kenya,,Kilifi,8,5,6,3,,99,,Green Malindi Luxury Apartment,15:51.7,-3.206644,40.11295,0101000020E6100000A60A4625750E444026512FF834A709C0
16206327,1461,103486288,Entire home/apt,,Kenya,,Nakuru,0,0,1,3,,99,,Furnished Apartment Milimani Nakuru - Haute Suites,15:51.6,-0.273528,36.063195,0101000020E6100000A72215C6160842401494A2957B81D1BF
11979651,1461,18528471,Entire home/apt,,Kenya,,Nairobi,20,5,4,2,,100,,"Apartment, 24/7 security, Wifi,Yaya",15:51.6,-1.294702,36.789229,0101000020E61000000307B474056542407C0DC17119B7F4BF
7564496,1461,39659846,Entire home/apt,,Kenya,,Nairobi,3,4.5,6,3,,89,,Fully Serviced Apartment -Westlands,15:51.6,-1.265983,36.79912,0101000020E61000002ECA6C9049664240E7ABE4637741F4BF
16357681,1461,4889533,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,100,,2 Bedroom Serviced Apartment at Garden City,15:51.6,-1.235494,36.873659,0101000020E6100000946DE00ED46F4240B477465B95C4F3BF
2533425,1461,12975596,Entire home/apt,,Kenya,,Kwale,15,4.5,6,2,,99,,Amani Luxury Apartments Diani,15:49.2,-4.319844,39.56658,0101000020E6100000AA4885B185C843408C497F2F854711C0
9263491,1461,9341514,Entire home/apt,,Kenya,,Murang'a,3,4.5,9,4,,95,,Thika Country Villa with waterfall,15:49.2,-1.017676,37.059918,0101000020E61000008B389D64AB87424019C91EA16648F0BF
19541934,1461,30258677,Entire home/apt,,Kenya,,Nakuru,0,0,6,3,,90,,Lake Elementaita Muthiga Cottage,15:49.2,-0.476337,36.267204,0101000020E610000021AE9CBD33224240F0FB372F4E7CDEBF
15540014,1461,85918810,Entire home/apt,,Kenya,,Kilifi,5,5,7,2,,82,,AJABU NYUMBA Villa with pool in 300mt from the sea,15:49.2,-3.349338,40.020784,0101000020E6100000D923D40CA90244401900AAB871CB0AC0
8029901,1461,3362745,Entire home/apt,,Kenya,,Kilifi,3,4.5,8,4,,84,,Gorgeous villa with pool in Malindi,15:49.2,-3.237622,40.124067,0101000020E6100000A4C16D6DE10F44401C7BF65CA6E609C0
688288,1461,2582513,Entire home/apt,,Kenya,,Kwale,6,4,6,3,,99,,Villa Sunshine für bis zu 6 Pers.,15:49.2,-4.303658,39.578396,0101000020E6100000901150E108CA4340D2AC6C1FF23611C0
14533530,1461,89507088,Entire home/apt,,Kenya,,Meru,0,0,12,6,,100,,Modern chic in the warmth of Africa,15:49.2,0.05823,37.639545,0101000020E610000000A94D9CDCD14240FFCA4A9352D0AD3F
15981841,1461,97128189,Entire home/apt,,Kenya,,Kiambu,10,5,10,5,,85,,"Edenville, Serene 5 bedroom townhouse",15:49.2,-1.181334,36.828127,0101000020E6100000A1F7C610006A42402272FA7ABEE6F2BF
15627817,1461,100744832,Entire home/apt,,Kenya,,Nairobi,2,0,6,3,,85,,3 bedroom with extra single room,15:49.2,-1.297674,36.763404,0101000020E61000005BD1E638B76142407DE9EDCF45C3F4BF
13048318,1461,62878820,Entire home/apt,,Kenya,,Kiambu,0,0,8,3,,90,,The cosy AIRY Farm house with awesome Scenery,15:49.2,-1.121674,36.886538,0101000020E6100000A454C2137A7142404660AC6F60F2F1BF
13438427,1461,11531051,Entire home/apt,,Kenya,,Nairobi,5,4,2,0,,90,,Deluxe Studio,15:46.4,-1.298478,36.762872,0101000020E61000005E8429CAA5614240333509DE90C6F4BF
19978663,1461,107156226,Entire home/apt,,Kenya,,Mombasa,0,0,6,3,,90,,Nyali Ocean View Serviced Apartment II,15:46.4,-4.018663,39.72376,0101000020E61000009413ED2AA4DC4340BC94BA641C1310C0
17487003,1461,118476917,Entire home/apt,,Kenya,,Nyeri,0,0,5,3,,100,,White Gates Country Home,15:46.4,-0.414326,37.088475,0101000020E6100000BEC11726538B4240D17AF8325184DABF
13207093,1461,74010164,Entire home/apt,,Kenya,,Nairobi,6,4.5,3,2,,95,,"cosy 2brm apartment, great location",15:46.4,-1.278247,36.795146,0101000020E6100000CAC51858C76542409E5C5320B373F4BF
15880942,1461,45600295,Entire home/apt,,Kenya,,Mombasa,0,0,9,5,,100,,Halgan Villas H3,15:46.4,-4.036458,39.711751,0101000020E610000099F221A81ADB4340D4B5F63E552510C0
5022913,1461,25920586,Entire home/apt,,Kenya,,Lamu,8,5,5,3,,100,,"The White House, Lamu",15:46.4,-2.269463,40.900426,0101000020E6100000EB3BBF28417344403CDBA337DC2702C0
18174715,1461,72906869,Entire home/apt,,Kenya,,Kisumu,0,0,6,3,,93,,Lake Victoria walk Private House Milimani,15:46.4,-0.117496,34.751107,0101000020E6100000F9653046246041403D2B69C53714BEBF
13417969,1461,76067639,Entire home/apt,,Kenya,,Nakuru,2,0,4,1,,100,,Holiday family Cottages,15:46.4,-0.456904,36.272698,0101000020E6100000A1D79FC4E722424064575A46EA3DDDBF
8511787,1461,44821196,Entire home/apt,,Kenya,,Kwale,15,5,6,2,,91,,Private and peaceful gem In Diani,15:46.4,-4.275198,39.587829,0101000020E6100000F8510DFB3DCB4340CCB22781CD1911C0
19022297,1461,132739417,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,100,,Garden City Duplex Apartment,15:46.4,-1.23425,36.873824,0101000020E6100000DE3AFF76D96F4240736891ED7CBFF3BF
18522197,1461,128570963,Entire home/apt,,Kenya,,Nyandarua,2,0,5,3,,100,,"Zambarao Farm House, Naivasha, Kenya",15:46.4,-0.574606,36.483479,0101000020E6100000C2A6CEA3E23D424066BB421F2C63E2BF
14488454,1461,61310365,Entire home/apt,,Kenya,,Bungoma,0,0,8,3,,89,,LukoseVille Bungoma,15:46.4,0.528744,34.530608,0101000020E61000007C7F83F6EA43414063997E8978EBE03F
5158786,1461,16946510,Entire home/apt,,Kenya,,Kilifi,11,4.5,6,3,,87,,NYUMBA YA MASHAZA Coral abode in Wa,15:46.4,-3.352215,40.020677,0101000020E6100000C3633F8BA5024440FE48111956D10AC0
13874468,1461,82071483,Entire home/apt,,Kenya,,Nairobi,0,0,7,3,,93,,House & beautiful garden - Westland/karura forest,15:46.4,-1.238942,36.790287,0101000020E61000001BBAD91F28654240D940BAD8B4D2F3BF
12507312,1461,67711427,Entire home/apt,,Kenya,,Nairobi,13,5,2,1,,100,,"Cosy Bungalow, Breakfast & Wi-fi near Yaya Mall",15:46.4,-1.296643,36.792537,0101000020E61000005BEF37DA71654240B265F9BA0CBFF4BF
15292152,1461,35213865,Entire home/apt,,Kenya,,Nairobi,19,5,6,3,,100,,Fabulous 3 bedroom apartment - Lavington/Kilimani.,15:46.4,-1.299158,36.772427,0101000020E610000011C64FE3DE624240676325E659C9F4BF
9176243,1461,47751911,Entire home/apt,,Kenya,,Nairobi,3,4.5,2,1,,90,,The King Post,15:46.4,-1.264293,36.788956,0101000020E6100000D2FD9C82FC644240D6FCF84B8B3AF4BF
19341512,1461,37806719,Entire home/apt,,Kenya,,Kwale,0,0,5,3,,90,,Flamingo House,15:45.1,-4.413865,39.54202,0101000020E610000093E34EE960C543400FD6FF39CCA711C0
17262707,1461,116368147,Entire home/apt,,Kenya,,Nairobi,0,0,3,1,,85,,Cosy modern fully furnished 1BDR,15:45.1,-1.323969,36.880945,0101000020E6100000904946CEC270424068AF3E1EFA2EF5BF
11921706,1461,63619315,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,90,,Cerenata Gardens One Bedroom Serviced Apartment,15:45.1,-1.255906,36.789058,0101000020E6100000D65240DAFF644240529ACDE33018F4BF
5541250,1461,28734352,Entire home/apt,,Kenya,,Kajiado,3,4.5,4,2,,95,,Glass House @ Kitengela Glass Art,15:45.1,-1.391032,36.817824,0101000020E610000024F1F274AE68424014083BC5AA41F6BF
6647889,1461,34798610,Entire home/apt,,Kenya,,Kisumu,4,4,5,3,,98,,Beautiful Bungalow with Lake view,15:45.1,-0.066051,34.754009,0101000020E6100000E1F1ED5D836041408A3BDEE4B7E8B0BF
1640128,1461,8238873,Entire home/apt,,Kenya,,Kilifi,15,5,4,2,,82,,"close to the sea, Watamu",15:45.1,-3.346624,40.025073,0101000020E61000009D81919735034440D311C0CDE2C50AC0
19407006,1461,136052837,Entire home/apt,,Kenya,,Kiambu,0,0,16,1,,90,,Juja Hotel,15:45.1,-1.12922,36.997224,0101000020E6100000A6643909A57F42406FD39FFD4811F2BF
18998491,1461,11684296,Entire home/apt,,Kenya,,Nairobi,1,0,10,5,,90,,Affordable 5 Bedroom All En-suite House in Nairobi,15:45.1,-1.222953,36.903422,0101000020E6100000533E0455A3734240AEB8382A3791F3BF
17370132,1461,25829008,Entire home/apt,,Kenya,,Nairobi,1,0,2,1,,100,,Luxurious and modern 1bed apartment,15:45.1,-1.257214,36.786999,0101000020E61000000B7E1B62BC6442406B2C616D8C1DF4BF
19756272,1461,98811342,Entire home/apt,,Kenya,,Laikipia,0,0,8,4,,91,,Wildwood,15:45.1,0.102706,37.026438,0101000020E610000092AF045262834240A35C1ABFF04ABA3F
19665052,1461,7537747,Entire home/apt,,Kenya,,Nairobi,0,0,2,0,,100,,Runda grove fully furnished and serviced one br.,15:45.1,-1.204799,36.807469,0101000020E610000054C4E9245B6742405A0EF450DB46F3BF
19922955,1461,63619315,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,90,,Cerenata Gardens One Bedroom Serviced Apartment,15:45.1,-1.255073,36.790107,0101000020E61000009BABE63922654240537B116DC714F4BF
11538125,1461,52635935,Entire home/apt,,Kenya,,Nairobi,13,4.5,6,3,,86,,3 bedroomed house with own compound,15:45.1,-1.302752,36.817156,0101000020E610000076DD5B919868424008C72C7B12D8F4BF
18968344,1461,38445294,Entire home/apt,,Kenya,,Nairobi,2,0,6,3,,99,,Family- Friendly 3 bedroom all ensuite Apartment,15:45.1,-1.291477,36.763936,0101000020E6100000581EA4A7C86142403E9468C9E3A9F4BF
16544619,1461,108597914,Entire home/apt,,Kenya,,Laikipia,2,0,16,10,,90,,Beautiful Villas in Nanyuki near Mt Kenya Fairmont,15:45.1,0.009012,37.093303,0101000020E610000031CF4A5AF18B424074232C2AE274823F
16059599,1461,104597682,Entire home/apt,,Kenya,,Kwale,4,4.5,6,3,,86,,"Villa Soleil with pool, whirlpool,staff,near beach",15:45.1,-4.321061,39.566234,0101000020E61000000FF10F5B7AC843409015FC36C44811C0
14641118,1461,34427756,Entire home/apt,,Kenya,,Kwale,0,0,6,3,,97,,"Diani coastal villa, sleeps 6 with pool and staff.",15:43.3,-4.355895,39.557112,0101000020E6100000C51A2E724FC743405C3D27BD6F6C11C0
19215511,1461,127490196,Entire home/apt,,Kenya,,Nairobi,0,0,2,0,,85,,Cottage at Ngong House on 10acres of nature. Karen,15:43.3,-1.368817,36.751044,0101000020E6100000B3EDB43522604240605793A7ACE6F5BF
10681912,1461,55179491,Entire home/apt,,Kenya,,Mombasa,18,4.5,8,4,,94,,Luxury 4 Bedroom Penthouse Apartment,15:43.3,-3.970676,39.74835,0101000020E610000016FBCBEEC9DF4340C61858C7F1C30FC0
13666327,1461,27686807,Entire home/apt,,Kenya,,Nairobi,17,5,2,1,,84,,The bedsit,15:43.3,-1.358617,36.719071,0101000020E61000004240BE840A5C424055A2EC2DE5BCF5BF
3339383,1461,4082344,Entire home/apt,,Kenya,,Kwale,2,0,4,2,,90,,Two Bedroom Cottage 200 meters from the sea,15:43.3,-4.313083,39.576369,0101000020E6100000D0B69A75C6C94340F9BB77D4984011C0
1903651,1461,9882949,Entire home/apt,,Kenya,,Nairobi,15,5,4,2,,93,,Cottage in the heart of karen,15:43.3,-1.356577,36.711821,0101000020E610000092CD55F31C5B4240B91798158AB4F5BF
12484430,1461,67583597,Entire home/apt,,Kenya,,Laikipia,23,5,4,2,,100,,Self Catering Cedar Cottage,15:43.3,0.103949,37.186031,0101000020E6100000668522DDCF974240FBAF73D3669CBA3F
17228717,1461,17903850,Entire home/apt,,Kenya,,Nairobi,18,5,4,2,,89,,"Bright, elegant penthouse",15:43.3,-1.286936,36.786776,0101000020E61000008CA37213B56442408DB800344A97F4BF
18401756,1461,127490196,Entire home/apt,,Kenya,,Nairobi,5,4.5,3,1,,85,,Treehouse at Ngong House on 4ha of nature. Karen,15:43.3,-1.368649,36.751166,0101000020E6100000FEEE1D3526604240EA3F6B7EFCE5F5BF
7926613,1461,38371510,Entire home/apt,,Kenya,,Nairobi,28,5,16,6,,99,,"Class, Convenience and Comfort",15:43.3,-1.330295,36.812424,0101000020E6100000253E7782FD6742406284F068E348F5BF
6430456,1461,33562205,Entire home/apt,,Kenya,,Kwale,24,5,4,2,,99,,Beat's Hideaway,15:43.3,-4.34053,39.559925,0101000020E61000003D9B559FABC743403F3A75E5B35C11C0
743665,1461,3775806,Entire home/apt,,Kenya,,Kwale,28,5,10,5,,98,,Villa Palms m. Privatpool Diani,15:43.3,-4.319675,39.566224,0101000020E6100000EB1A2D077AC843402C6519E2584711C0
173098,1461,826302,Entire home/apt,,Kenya,,Kilifi,28,5,12,4,,87,,Magical Watamu House w/Lagoon Views,15:43.3,-3.351068,39.993114,0101000020E610000091990B5C1EFF4340856055BDFCCE0AC0
19255856,1461,33971053,Entire home/apt,,Kenya,,Kwale,0,0,7,4,,68,,Cliff House at 'Arcadia' above Elephant Sanctuary,15:39.3,-4.145483,39.453796,0101000020E61000001E87C1FC15BA4340F17EDC7EF99410C0
15169889,1461,96271029,Entire home/apt,,Kenya,,Kwale,0,0,4,2,,72,,AfricanHuts,15:39.3,-4.324973,39.56345,0101000020E610000032772D211FC843400055DCB8C54C11C0
11483116,1461,60446370,Entire home/apt,,Kenya,,Kisumu,3,4.5,4,2,,80,,The Sunset Place - Kisumu,15:32.1,-0.119383,34.748913,0101000020E61000004E469561DC5F41403FC8B260E28FBEBF
16173771,1461,94037185,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,100,,Aleutian,16:08.4,-1.295589,36.796482,0101000020E610000024ED461FF3654240E2EA0088BBBAF4BF
12613424,1461,8242014,Entire home/apt,,Kenya,,Nairobi,0,0,3,1,,87,,"Super Cosy One bedroom Apt, Nairobi",16:08.4,-1.298298,36.784008,0101000020E6100000B4E6C75F5A6442403465A71FD4C5F4BF
3023853,1461,15406189,Entire home/apt,,Kenya,,Kilifi,0,0,5,3,,93,,ROLANDO SEA,16:08.4,-3.351294,40.015584,0101000020E6100000A12B11A8FE0144408A3F8A3A73CF0AC0
8801267,1461,45291459,Entire home/apt,,Kenya,,Nairobi,1,0,4,2,,90,,Homely fully furnished apartment,16:08.4,-1.268736,36.797813,0101000020E61000006DA983BC1E6642402E20B41EBE4CF4BF
13931559,1461,82075723,Entire home/apt,,Kenya,,Mombasa,0,0,4,2,,100,,Apt. with Amazing view of the beach,16:08.4,-3.957713,39.690555,0101000020E61000006E8B321B64D84340E4A1EF6E65A90FC0
14132957,1461,85257316,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,90,,New Serviced 2 Bedroom Apartments. WESTLANDS,16:08.4,-1.259925,36.79575,0101000020E610000060E5D022DB654240D49AE61DA728F4BF
10239163,1461,52624287,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,100,,Charming apartment near Yaya Centre,16:08.4,-1.294671,36.78685,0101000020E6100000C66D3480B76442401B4641F0F8B6F4BF
5238117,1461,26011237,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,100,,Bamboo Springs Apartments,16:08.4,-1.290345,36.776618,0101000020E610000012BEF73768634240F7E978CC40A5F4BF
9567192,1461,49531310,Entire home/apt,,Kenya,,Nakuru,0,0,3,3,,100,,Furnished Apartment Nakuru Milimani,16:08.4,-0.272061,36.060728,0101000020E6100000CAF962EFC50742407217618A7269D1BF
5775791,1461,29966575,Entire home/apt,,Kenya,,Nyeri,1,0,4,1,,82,,Zawadi - Self catering Aberdares,16:08.4,-0.294574,36.915131,0101000020E610000024473A0323754240321F10E84CDAD2BF
5264010,1461,23186333,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,100,,1 bedroom fully furnished to let,16:08.4,-1.308416,36.73405,0101000020E61000007DD0B359F55D42409B02999D45EFF4BF
9020222,1461,42500479,Entire home/apt,,Kenya,,Kwale,1,0,4,2,,91,,The Cottage,16:07.0,-4.364043,39.553462,0101000020E610000015CAC2D7D7C64340D5592DB0C77411C0
9898542,1461,50909039,Entire home/apt,,Kenya,,Nairobi,8,4,6,3,,100,,3 Bedroom Apartment with pool,16:07.0,-1.296573,36.768501,0101000020E6100000BEF8A23D5E62424096067E54C3BEF4BF
16322503,1461,106827211,Entire home/apt,,Kenya,,Kwale,0,0,4,2,,90,,Maweni Villas Ukunda,16:07.0,-4.293072,39.575212,0101000020E61000002522FC8BA0C94340467EFD101B2C11C0
11975079,1461,63990484,Entire home/apt,,Kenya,,Kilifi,0,0,6,2,,100,,MWEMBE RESORT MALINDI,16:07.0,-3.219522,40.117513,0101000020E61000006CED7DAA0A0F4440250516C094C109C0
15630325,1461,100773339,Entire home/apt,,Kenya,,Laikipia,1,0,11,5,,81,,Awesome Mountain View furnished,16:07.0,0.011193,37.094123,0101000020E61000009566F3380C8C4240FB928D075BEC863F
5435326,1461,28196721,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,100,,Mae Day Guest House 2,16:07.0,-1.221925,36.820545,0101000020E6100000BBF2599E0769424005A3923A018DF3BF
15065368,1461,93707093,Entire home/apt,,Kenya,,Nairobi,0,0,1,1,,85,,Well Furnished and Cozy place for enough Rest,16:07.0,-1.292333,36.804517,0101000020E6100000BB09BE69FA66424043AA285E65ADF4BF
17526930,1461,1921389,Entire home/apt,,Kenya,,Kajiado,0,0,12,3,,100,,Nairobi kenya outskirts exclusive .,16:07.0,-1.4083,36.796619,0101000020E6100000A52F849CF76542400E4FAF946588F6BF
5107677,1461,26011237,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,90,,Exotic Apartments,16:07.0,-1.300037,36.800555,0101000020E61000001CD31396786642407270E998F3CCF4BF
17439124,1461,49194932,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,100,,Tastefully furnished apartment,16:07.0,-1.283416,36.797254,0101000020E6100000774D486B0C664240349C3237DF88F4BF
8638657,1461,45333369,Entire home/apt,,Kenya,,Nairobi,0,0,3,2,,100,,2 bedroom furnished apartment,16:07.0,-1.289604,36.787414,0101000020E6100000CE3461FBC96442400DA7CCCD37A2F4BF
16058195,1461,103119603,Entire home/apt,,Kenya,,Mombasa,1,0,4,2,,100,,MKOMANI PARADISE,16:07.0,-4.053276,39.685151,0101000020E61000002DE92807B3D7434094A5D6FB8D3610C0
